Date,Zone,Trigger,Elevation,Aspect,R-Size,D-Size
4/4/22,Gunnison,N,<TL,E,R2,D1.5
4/4/22,Gunnison,N,<TL,E,R2,D1.5
4/4/22,Gunnison,N,<TL,E,R2,D1.5
4/4/22,Vail & Summit County,N,TL,E,R2,D2
4/4/22,Sawatch,N,TL,E,R1,D2
4/5/22,North San Juan,N,>TL,E,R1,D1.5
4/5/22,Aspen,N,TL,N,,D2
4/5/22,Aspen,N,TL,N,,D2
4/5/22,North San Juan,N,>TL,NE,R2,D2
4/5/22,Aspen,N,>TL,E,R2,D2
4/5/22,Front Range,U,>TL,N,R1,D2
4/5/22,Aspen,N,TL,NE,R2,D2
4/5/22,Sawatch,N,>TL,SE,R2,D2
4/5/22,Sawatch,N,>TL,NE,R2,D2
4/6/22,Sawatch,N,>TL,NE,R1,D2
4/6/22,Sawatch,N,>TL,NE,R1,D1
4/6/22,Sawatch,N,>TL,NE,R1,D1
4/6/22,Front Range,N,>TL,E,R2,D2
4/7/22,Aspen,N,>TL,NE,R1,D1.5
4/7/22,Aspen,N,>TL,NE,R1,D1.5
4/7/22,Front Range,N,>TL,E,R2,D1.5
4/7/22,Vail & Summit County,U,>TL,NE,R3,D2
4/7/22,Vail & Summit County,U,TL,NE,R2,D2
4/7/22,Front Range,N,>TL,NE,,D2
4/7/22,Steamboat & Flat Tops,N,TL,N,R2,D1.5
4/7/22,Front Range,U,>TL,E,R2,
4/8/22,Front Range,N,>TL,S,R1,D1
4/8/22,Front Range,N,>TL,E,R1,D1
4/8/22,Front Range,N,>TL,E,R1,D1
4/8/22,Front Range,N,>TL,E,R1,D1
4/9/22,Aspen,N,<TL,N,R2,D2
4/10/22,Vail & Summit County,AM,>TL,All,R1,D1
4/12/22,South San Juan,N,>TL,NE,R1,D1
4/12/22,Gunnison,N,TL,NE,R1,D1
4/12/22,South San Juan,N,>TL,NE,R1,D1.5
4/13/22,Gunnison,AS,<TL,N,R1,D1
4/13/22,Gunnison,AS,<TL,N,R1,D1
4/13/22,Gunnison,AS,<TL,N,R1,D1
4/13/22,Gunnison,AS,<TL,N,R1,D1
4/13/22,Gunnison,AS,<TL,N,R1,D1
4/13/22,Gunnison,AS,<TL,N,R1,D1
4/13/22,Gunnison,AS,<TL,N,R1,D1
4/13/22,Gunnison,AS,<TL,N,R1,D1
4/13/22,Gunnison,AS,<TL,N,R1,D1
4/13/22,Gunnison,AS,<TL,N,R1,D1
4/13/22,Sawatch,N,TL,E,R3,D2.5
4/13/22,Gunnison,N,>TL,E,R1,D1.5
4/13/22,Gunnison,AS,TL,NE,R1,D1
4/13/22,Gunnison,AS,TL,NE,R1,D1
4/13/22,Aspen,N,>TL,NE,R1,D1.5
4/13/22,Front Range,AX,<TL,N,R4,D2.5
4/13/22,Front Range,AX,TL,N,R2,D1.5
4/13/22,Front Range,AX,>TL,E,R2,D1
4/13/22,Front Range,AX,<TL,N,R3,D1.5
4/13/22,Front Range,AX,<TL,N,R1,D1
4/14/22,Gunnison,N,,,,D1
4/14/22,Gunnison,N,,,,D1
4/14/22,Gunnison,N,,,,D1
4/14/22,Sawatch,U,>TL,E,R4,D3
4/14/22,Gunnison,AS,<TL,NE,R1,D1.5
4/14/22,Vail & Summit County,AS,<TL,NE,R1,D1.5
4/14/22,Steamboat & Flat Tops,N,TL,SE,R1,D2
4/14/22,Aspen,N,>TL,N,R2,D2.5
4/14/22,Vail & Summit County,N,TL,SE,R1,D1
4/14/22,Vail & Summit County,N,TL,SE,R1,D1
4/14/22,Vail & Summit County,N,<TL,N,R2,D2
4/14/22,Vail & Summit County,N,<TL,N,R2,D2
4/14/22,Vail & Summit County,N,>TL,NE,R3,D2.5
4/14/22,Front Range,N,>TL,S,R1,D1.5
4/14/22,Sawatch,N,>TL,E,R3,D1.5
4/15/22,Front Range,N,>TL,SE,R2,D2
4/15/22,Gunnison,N,<TL,SE,R1,D1
4/15/22,Gunnison,N,<TL,SE,R1,D1
4/15/22,Aspen,N,>TL,E,R1,D1
4/15/22,Front Range,AS,TL,NE,R2,D1.5
4/16/22,Aspen,N,>TL,NE,R1,D1.5
4/16/22,Front Range,N,>TL,E,R1,D1.5
4/16/22,Vail & Summit County,N,>TL,NE,R2,D2
4/16/22,Front Range,N,<TL,E,R1,D1
4/16/22,Vail & Summit County,N,>TL,NE,R2,D2.5
4/16/22,Front Range,N,>TL,N,R1,D1.5
4/16/22,Front Range,N,>TL,SE,R2,D2
4/16/22,Front Range,N,>TL,E,R2,D1.5
4/17/22,North San Juan,U,,,,
4/17/22,Front Range,N,>TL,SE,R1,D1
4/17/22,South San Juan,N,>TL,E,R1,D1.5
4/17/22,South San Juan,N,>TL,E,R1,D1.5
4/17/22,Aspen,N,<TL,SE,R3,D2.5
4/17/22,Sawatch,AH,,SE,,
4/18/22,South San Juan,N,>TL,S,R1,D1
4/18/22,South San Juan,N,>TL,S,R1,D1
4/18/22,Vail & Summit County,AS,>TL,NE,R1,D1.5
4/18/22,Gunnison,N,TL,E,R1,D1
4/18/22,Gunnison,N,TL,E,R1,D1
4/18/22,Gunnison,N,TL,E,R1,D1
4/18/22,Gunnison,N,TL,E,R1,D1
4/18/22,Gunnison,N,TL,E,R1,D1
4/18/22,Gunnison,N,TL,E,R1,D1
4/18/22,South San Juan,N,<TL,W,R1,D1.5
4/18/22,South San Juan,N,<TL,W,R1,D1.5
4/18/22,South San Juan,N,<TL,W,R1,D1.5
4/18/22,South San Juan,N,<TL,W,R1,D1.5
4/18/22,Front Range,N,>TL,NE,R2,D1.5
4/18/22,Front Range,N,>TL,S,R2,D1.5
4/18/22,South San Juan,N,>TL,SE,R1,D1.5
4/18/22,Vail & Summit County,N,>TL,E,R2,D2
4/18/22,Vail & Summit County,AS,>TL,NE,R1,D1
4/18/22,Front Range,AX,TL,N,R1,D1
4/18/22,Front Range,AX,TL,N,R1,D1
4/18/22,Front Range,AX,TL,E,R1,D1.5
4/18/22,Front Range,AX,TL,N,R1,D1
4/18/22,Front Range,AX,TL,N,R1,D1.5
4/18/22,Front Range,AX,TL,N,R1,D1
4/18/22,Front Range,AX,TL,N,R1,D1
4/18/22,Vail & Summit County,N,TL,NW,R1,D1
4/18/22,Vail & Summit County,N,TL,W,R1,D1
4/18/22,Sawatch,U,>TL,E,R3,D2
4/19/22,South San Juan,N,>TL,E,R1,D1.5
4/19/22,Front Range,N,>TL,E,R2,D2
4/19/22,Aspen,N,>TL,NE,R1,D1.5
4/19/22,South San Juan,N,>TL,SE,R1,D1.5
4/20/22,Vail & Summit County,N,>TL,NE,R1,D2
4/20/22,Vail & Summit County,N,<TL,NE,R1,D1
4/20/22,North San Juan,N,TL,E,R3,D2.5
4/21/22,North San Juan,N,>TL,NE,R1,D1
4/21/22,North San Juan,N,>TL,E,R1,D1.5
4/21/22,Aspen,N,<TL,N,R1,D1.5
4/21/22,Vail & Summit County,N,<TL,NW,R1,D1
4/21/22,Aspen,N,TL,SE,,D1
4/21/22,Vail & Summit County,U,<TL,NW,R2,D1.5
4/21/22,Front Range,N,<TL,NE,R2,D1
4/21/22,Vail & Summit County,N,>TL,NW,R2,D1
4/21/22,Vail & Summit County,N,>TL,W,R2,D1
4/21/22,Vail & Summit County,N,>TL,W,R2,D1
4/22/22,Vail & Summit County,N,>TL,E,R2,D1.5
4/22/22,Front Range,N,>TL,,R1,D1.5
4/22/22,Aspen,N,>TL,W,,D1.5
4/22/22,Vail & Summit County,N,TL,NE,,
4/22/22,Sawatch,N,<TL,NE,R1,D1.5
4/22/22,Vail & Summit County,N,TL,N,,
4/22/22,Front Range,N,>TL,,R1,D1
4/22/22,Front Range,N,>TL,,R1,D1
4/22/22,Front Range,N,>TL,,R1,D1
4/22/22,Front Range,N,>TL,SE,,
4/22/22,Front Range,N,>TL,NE,,
4/22/22,Front Range,N,>TL,E,R1,D2
4/23/22,Gunnison,AS,TL,NE,R1,D1.5
4/23/22,Gunnison,AS,TL,NE,R1,D1.5
4/23/22,Gunnison,AS,TL,NE,R1,D1.5
4/23/22,Front Range,AS,TL,NE,,D1
4/23/22,Front Range,U,TL,NE,,D1
4/23/22,Aspen,N,TL,NE,,D1
4/23/22,Aspen,N,TL,NE,,D1
4/23/22,Vail & Summit County,N,>TL,NE,R1,D2
4/23/22,Gunnison,N,>TL,E,R1,D1
4/23/22,Gunnison,N,>TL,N,R1,D1.5
4/23/22,Gunnison,AS,<TL,N,R1,D1.5
4/23/22,Vail & Summit County,AS,>TL,N,R2,D2
4/23/22,Sawatch,N,>TL,E,R1,D1.5
4/24/22,North San Juan,AS,>TL,E,R1,D1
4/24/22,North San Juan,AS,TL,NE,R1,D1
4/24/22,North San Juan,AS,>TL,E,R2,D2
4/24/22,Gunnison,N,>TL,SE,R1,D1.5
4/24/22,North San Juan,AS,>TL,N,R1,D1
4/24/22,Vail & Summit County,N,TL,NE,,D1.5
4/24/22,Vail & Summit County,N,TL,NE,R1,D1.5
4/24/22,Front Range,AR,>TL,E,R2,D1.5
4/24/22,Front Range,AX,TL,N,R1,D1
4/24/22,Front Range,AX,TL,N,R1,D1.5
4/24/22,Front Range,AX,TL,N,R1,D1
4/24/22,Front Range,AX,TL,N,R1,D1
4/24/22,Front Range,AX,TL,N,R1,D1
4/25/22,Front Range,N,TL,E,R2,D1.5
4/25/22,Aspen,N,TL,S,,D1
4/25/22,Aspen,N,TL,S,,D1
4/25/22,Aspen,N,TL,S,,D1
4/25/22,Aspen,N,TL,S,,D1
4/25/22,Aspen,N,TL,S,,D1
4/25/22,Aspen,N,TL,S,,D1
4/25/22,Aspen,N,TL,S,,D1
4/25/22,Aspen,N,TL,S,,D1
4/25/22,Aspen,N,>TL,NE,R2,D2
4/25/22,Front Range,N,TL,N,R2,D2
4/25/22,Front Range,N,>TL,SE,R1,D1
4/25/22,Front Range,N,>TL,SE,R1,D1
4/25/22,North San Juan,N,TL,W,R1,D1
4/25/22,North San Juan,N,>TL,SE,R1,D1
4/25/22,Front Range,N,>TL,N,R1,D1
4/25/22,Front Range,N,>TL,N,R1,D1
4/25/22,North San Juan,N,>TL,E,R1,D1
4/25/22,Aspen,N,TL,SE,,D2
4/25/22,Aspen,N,TL,SE,,D2
4/25/22,Front Range,N,TL,N,R1,D1
4/25/22,Vail & Summit County,N,>TL,NW,R1,D1.5
4/25/22,Vail & Summit County,N,TL,NW,R2,D1
4/25/22,Vail & Summit County,N,<TL,NW,R2,D1.5
4/25/22,Sawatch,U,>TL,E,R2,D1.5
4/25/22,Sawatch,N,TL,NE,R1,D1.5
4/26/22,Vail & Summit County,N,>TL,S,R1,D1
4/26/22,Vail & Summit County,N,>TL,S,R1,D1
4/26/22,Front Range,N,>TL,NE,R1,D1
4/26/22,Vail & Summit County,N,>TL,NE,R1,D1.5
4/26/22,Vail & Summit County,AS,>TL,N,R1,D1
4/26/22,Vail & Summit County,AS,>TL,N,R1,D1
4/26/22,Front Range,AS,>TL,NE,R2,D2
4/26/22,Vail & Summit County,N,>TL,NE,R2,D1.5
4/26/22,Vail & Summit County,N,>TL,E,R1,D1
4/26/22,Vail & Summit County,AS,>TL,NE,R4,D3
4/26/22,Vail & Summit County,N,>TL,NW,R1,D1.5
4/26/22,Vail & Summit County,N,>TL,W,R1,D1
4/26/22,Sawatch,U,,NE,R1,D1
4/27/22,South San Juan,N,TL,NW,R1,D1
4/27/22,South San Juan,N,TL,NW,R1,D1
4/27/22,South San Juan,N,TL,NW,R1,D1
4/27/22,South San Juan,N,TL,NW,R1,D1
4/27/22,South San Juan,N,TL,NW,R1,D1
4/27/22,Vail & Summit County,N,TL,NE,R1,D1.5
4/28/22,Front Range,AS,>TL,E,R2,D1.5
4/28/22,Front Range,N,<TL,,R1,D1
4/30/22,Vail & Summit County,AS,>TL,N,R1,D1
5/1/22,Steamboat & Flat Tops,N,TL,NE,R1,D1
5/3/22,Front Range,AS,>TL,NE,R1,D1
5/3/22,Front Range,N,<TL,SE,R1,D1
5/4/22,Sawatch,U,>TL,SE,R1,D1
5/4/22,Vail & Summit County,N,>TL,NW,R2,D2
5/5/22,Sawatch,AV,TL,W,R2,D1.5
5/5/22,Sawatch,AV,TL,W,R2,D1.5
5/5/22,Sawatch,AV,TL,W,R2,D1.5
5/5/22,Sawatch,AV,TL,W,R2,D1.5
5/5/22,Sawatch,AV,TL,W,R2,D1.5
5/5/22,Sawatch,AV,TL,W,R2,D1.5
5/6/22,Vail & Summit County,AS,>TL,NE,R1,D1
5/6/22,Vail & Summit County,N,>TL,E,R1,D1.5
5/6/22,Vail & Summit County,N,>TL,E,R1,D1.5
5/6/22,Front Range,N,>TL,SE,R1,D1
5/6/22,Front Range,N,>TL,SE,R1,D1
5/6/22,Front Range,N,>TL,SE,R1,D1
5/6/22,Sawatch,N,<TL,N,R1,D1
5/6/22,Sawatch,N,<TL,N,R1,D1
5/6/22,Sawatch,N,<TL,N,R1,D1
5/6/22,Front Range,N,>TL,E,,
5/6/22,South San Juan,N,>TL,NW,R2,D1.5
5/6/22,North San Juan,N,>TL,NW,R2,D2
5/6/22,South San Juan,N,>TL,NW,R1,D1
5/6/22,Sawatch,N,<TL,N,R1,D1
5/6/22,Front Range,AS,>TL,E,R1,D1
5/7/22,Aspen,N,>TL,NE,R1,D1
5/7/22,Aspen,N,>TL,NE,R1,D1
5/7/22,Aspen,N,>TL,NE,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Front Range,U,,,R1,D1
5/7/22,Vail & Summit County,N,<TL,N,R1,D1
5/7/22,Front Range,N,>TL,,R1,D1
5/7/22,Front Range,N,>TL,E,R1,D1
5/7/22,Front Range,N,>TL,E,R1,D1
5/7/22,Front Range,N,>TL,E,R1,D1
5/7/22,Front Range,N,>TL,E,R1,D1
5/7/22,Aspen,N,>TL,E,,D1.5
5/7/22,Aspen,N,>TL,W,R1,D1
5/7/22,Aspen,N,>TL,W,R1,D1
5/8/22,Sawatch,N,TL,S,R1,D1.5
5/8/22,Front Range,N,<TL,NW,R1,D1.5
5/9/22,Front Range,AC,>TL,SE,R1,D1
5/10/22,Front Range,U,<TL,NE,R1,D1
5/10/22,Front Range,U,All,SE,R1,D1
5/10/22,Front Range,U,All,SE,R1,D1
5/10/22,Front Range,U,All,SE,R1,D1
5/10/22,Front Range,U,All,SE,R1,D1
5/10/22,Front Range,U,All,SE,R1,D1
5/10/22,Front Range,U,>TL,NE,R1,D1
5/10/22,Front Range,U,>TL,NE,R1,D1
5/10/22,Front Range,U,>TL,NE,R1,D1
5/10/22,Front Range,U,>TL,NE,R1,D1
5/10/22,Front Range,U,>TL,NE,R1,D1
5/10/22,Front Range,U,>TL,NE,R1,D1
5/10/22,Vail & Summit County,N,>TL,NW,R3,D2
5/11/22,Front Range,N,>TL,E,R1,D1
5/11/22,Aspen,N,>TL,E,R2,D1.5
5/11/22,Sawatch,N,>TL,N,R1,D1.5
5/11/22,Front Range,N,>TL,E,R1,D2
5/11/22,Front Range,N,>TL,E,R1,D1
5/11/22,Sawatch,N,>TL,E,R1,D1.5
5/11/22,Sawatch,U,>TL,SE,R2,D2
5/12/22,Sawatch,N,TL,NE,R1,D1.5
5/14/22,Sawatch,AS,>TL,SE,R1,D1
5/14/22,Sawatch,AS,>TL,SE,R1,D1
5/14/22,Front Range,N,>TL,E,R2,D2
5/15/22,Sawatch,N,>TL,E,,D2
5/15/22,Sawatch,N,>TL,E,R2,D2
5/15/22,Sawatch,N,>TL,E,R2,D2
5/16/22,Vail & Summit County,N,>TL,NE,R1,D1
5/16/22,Vail & Summit County,N,>TL,NE,R1,D1
5/16/22,Vail & Summit County,N,>TL,NE,R1,D1
5/16/22,Vail & Summit County,N,>TL,NE,R1,D1
5/16/22,Vail & Summit County,N,>TL,NE,R1,D1
5/16/22,Vail & Summit County,N,>TL,NE,R1,D1
5/16/22,Front Range,N,>TL,E,R1,D1
5/16/22,Gunnison,N,>TL,NE,R1,D2
5/16/22,Gunnison,N,>TL,NE,R1,D2
5/16/22,Gunnison,N,>TL,NE,R1,D2
5/16/22,Gunnison,N,>TL,NE,R1,D2
5/16/22,Front Range,N,>TL,SE,R1,D1.5
5/16/22,Gunnison,N,>TL,,R1,D1.5
5/16/22,Gunnison,N,>TL,,R1,D1.5
5/16/22,Gunnison,N,>TL,,R1,D1.5
5/16/22,Gunnison,N,>TL,,R1,D1.5
5/16/22,Gunnison,N,>TL,,R1,D1.5
5/16/22,Gunnison,N,>TL,,R1,D1.5
5/16/22,Gunnison,N,>TL,,R1,D1.5
5/16/22,Gunnison,N,>TL,,R1,D1.5
5/16/22,Gunnison,N,>TL,,R1,D1.5
5/16/22,Gunnison,N,>TL,,R1,D1.5
5/16/22,Gunnison,N,>TL,,R1,D1.5
5/16/22,Gunnison,N,>TL,,R1,D1.5
5/16/22,Gunnison,N,>TL,,R1,D1.5
5/16/22,Gunnison,N,>TL,,R1,D1.5
5/16/22,Gunnison,N,>TL,,R1,D1.5
5/16/22,Gunnison,N,>TL,,R1,D1.5
5/16/22,Gunnison,N,>TL,,R1,D1.5
5/16/22,Gunnison,N,>TL,,R1,D1.5
5/16/22,Gunnison,N,>TL,,R1,D1.5
5/16/22,Gunnison,N,>TL,,R1,D1.5
5/16/22,Sawatch,AH,>TL,E,R1,D1
5/16/22,Aspen,AH,>TL,E,R1,D1
5/16/22,Sawatch,AH,>TL,E,R1,D1
5/16/22,Aspen,AH,>TL,E,R1,D1
5/16/22,Sawatch,AH,>TL,SE,R1,D1
5/16/22,Sawatch,AH,>TL,E,R1,D1.5
5/16/22,Sawatch,AH,>TL,E,R2,D2
5/16/22,Sawatch,AH,>TL,SE,R1,D1
5/16/22,Sawatch,AH,>TL,SE,R1,D1
5/16/22,Sawatch,AH,>TL,SE,R1,D1
5/16/22,Sawatch,AH,>TL,E,R1,D1
5/16/22,Sawatch,AH,>TL,SE,R1,D1
5/16/22,Sawatch,AH,>TL,E,R1,D1
5/16/22,Sawatch,AH,>TL,SE,R1,D1
5/16/22,Sawatch,AH,>TL,SE,R1,D1
5/16/22,Sawatch,AH,>TL,SE,R1,D1
5/16/22,Sawatch,AH,>TL,SE,R1,D1
5/16/22,Sawatch,AH,>TL,E,R1,D1
5/16/22,Sawatch,AH,>TL,E,R1,D1
5/16/22,Sawatch,AH,>TL,SE,R1,D1
5/17/22,UNK,N,>TL,E,R1,D2
5/17/22,Sawatch,N,>TL,NE,R1,D1.5
5/17/22,Sawatch,N,>TL,NE,R1,D1.5
5/17/22,Vail & Summit County,N,>TL,E,R1,D1.5
5/17/22,Vail & Summit County,N,>TL,E,R1,D1.5
5/17/22,Vail & Summit County,N,>TL,E,R1,D1.5
5/17/22,Aspen,N,>TL,NW,R2,D2
5/17/22,Sawatch,AH,>TL,SE,R1,D1
5/17/22,Sawatch,AH,>TL,S,R1,D1
5/17/22,Sawatch,AH,>TL,S,R1,D1
5/17/22,Sawatch,AH,>TL,S,R1,D1
5/17/22,Sawatch,AH,,E,R1,D1
5/17/22,Sawatch,AH,,SE,R1,D1
5/17/22,Sawatch,AH,,SE,R1,D1
5/17/22,Sawatch,AH,,SE,R1,D1
5/17/22,Sawatch,AH,,E,R1,D1.5
5/17/22,Sawatch,AH,,SE,R1,D1
5/17/22,Sawatch,AH,,SE,R1,D1
5/17/22,Sawatch,AH,,E,R1,D1
5/17/22,Sawatch,AH,,SE,R1,D1
5/17/22,Sawatch,AH,,E,R1,D1
5/17/22,Sawatch,AH,,SE,R1,D1
5/17/22,Sawatch,AH,,E,R1,D1
5/18/22,Sawatch,N,>TL,E,R2,D2
5/18/22,Sawatch,N,>TL,E,R2,D1.5
5/18/22,Sawatch,N,>TL,E,R2,D1.5
5/20/22,Vail & Summit County,N,>TL,NE,R1,D1
5/20/22,Vail & Summit County,N,>TL,NE,R1,D1
5/20/22,Vail & Summit County,N,>TL,NE,R1,D1
5/20/22,Front Range,AS,TL,E,,D1.5
5/21/22,Front Range,AS,TL,NE,R1,D1
5/21/22,Front Range,AS,TL,NE,R1,D1
5/21/22,Vail & Summit County,AS,>TL,NE,R1,D1
5/21/22,Front Range,AS,>TL,E,,
5/21/22,Front Range,AS,>TL,E,,
5/21/22,Aspen,N,>TL,N,R1,
5/21/22,Front Range,N,>TL,NE,R1,D1
5/21/22,Front Range,AS,>TL,N,R1,D1.5
5/21/22,Sawatch,AS,TL,NE,R1,D1.5
5/21/22,Front Range,AS,>TL,N,,
5/21/22,Front Range,AX,<TL,N,R3,D1.5
5/21/22,Front Range,AX,>TL,N,R3,D1.5
5/21/22,Front Range,AX,>TL,E,R3,D1.5
5/21/22,Front Range,AX,<TL,N,R3,D1.5
5/21/22,Front Range,AX,,N,R3,D1
5/21/22,Front Range,AX,TL,N,R3,D1
5/21/22,Front Range,AX,<TL,N,R3,D1.5
5/21/22,Front Range,AX,TL,N,R2,D1.5
5/21/22,Front Range,AX,TL,N,R2,D1
5/22/22,Front Range,AS,TL,E,R1,D1
5/22/22,Front Range,AS,TL,E,R1,D1
5/22/22,Front Range,N,>TL,N,R1,D1.5
5/22/22,Front Range,N,>TL,E,R1,D1
5/22/22,Front Range,N,>TL,NE,R1,D1
5/22/22,Front Range,U,TL,E,R1,D1
5/22/22,Front Range,U,TL,E,R1,D1
5/22/22,Front Range,U,TL,E,R1,D1
5/22/22,Vail & Summit County,AS,>TL,E,R1,D1.5
5/22/22,Vail & Summit County,AS,>TL,E,R1,D1.5
5/22/22,Front Range,AS,TL,SE,R1,D1
5/22/22,Front Range,AS,TL,SE,R1,D1
5/23/22,Aspen,N,>TL,NW,R2,D2
5/23/22,Vail & Summit County,AS,>TL,NE,R2,D1.5
5/24/22,Sawatch,N,>TL,NE,R1,D1
5/24/22,Sawatch,N,>TL,NE,R1,D1
5/24/22,Sawatch,AS,>TL,N,R1,D1
5/24/22,Sawatch,N,>TL,E,R1,D1
5/24/22,Sawatch,N,>TL,E,R1,D1
5/24/22,Sawatch,N,>TL,E,R1,D1
5/25/22,Vail & Summit County,AS,>TL,N,R1,D1
5/25/22,Vail & Summit County,AS,>TL,SE,R1,D1
5/25/22,Front Range,N,>TL,SE,,
5/25/22,Vail & Summit County,AS,>TL,E,R1,D1.5
5/25/22,Front Range,N,>TL,SE,R1,D1.5
5/25/22,Front Range,N,>TL,SE,R1,D1.5
5/26/22,Front Range,AF,>TL,N,R2,D1.5
5/26/22,Vail & Summit County,U,>TL,NE,R2,D1
5/26/22,Front Range,N,>TL,E,R1,D1
5/26/22,Front Range,N,>TL,E,R1,D1
5/26/22,Sawatch,N,>TL,N,R1,D1
5/27/22,Vail & Summit County,AR,>TL,NE,R1,D1
5/29/22,Front Range,N,>TL,N,,
5/31/22,Front Range,N,>TL,NE,R1,D1
5/31/22,Sawatch,AS,>TL,NE,R1,D1
5/31/22,Front Range,N,>TL,E,R1,D1
6/1/22,Vail & Summit County,AS,>TL,W,R1,D1.5
6/1/22,Front Range,AS,>TL,NE,R2,D1.5
6/1/22,Vail & Summit County,AS,>TL,NE,R1,D1
6/2/22,Sawatch,AS,>TL,NE,R1,D1
6/2/22,Front Range,AS,>TL,NE,R2,D1
6/4/22,Front Range,N,>TL,,R1,D1
